"Data","À vista R$","À vista US$","inx"
"04/12/2013","260.75","109.15","4294"
"05/12/2013","261.56","110.69","4295"
"06/12/2013","259.95","111.47","4296"
"09/12/2013","259.69","111.94","4297"
"10/12/2013","269.86","116.92","4298"
"11/12/2013","263.96","112.71","4299"
"12/12/2013","263.57","112.49","4300"
"13/12/2013","278.77","119.39","4301"
"16/12/2013","275.84","118.44","4302"
"17/12/2013","277.77","119.68","4303"
"18/12/2013","277.65","118.5","4304"
"19/12/2013","277.63","118.14","4305"
"20/12/2013","283.55","119.09","4306"
"23/12/2013","282.81","119.78","4307"
"26/12/2013","283.17","119.99","4308"
"27/12/2013","289.66","123.68","4309"
"30/12/2013","286.81","121.74","4310"
"02/01/2014","281.71","117.82","4311"
"03/01/2014","288.81","121.55","4312"
"06/01/2014","292.39","123.01","4313"
"07/01/2014","291.2","122.61","4314"
"08/01/2014","298.69","124.97","4315"
"09/01/2014","293.06","122.26","4316"
"10/01/2014","292.01","123.47","4317"
"13/01/2014","290.6","123.4","4318"
"14/01/2014","289.07","122.69","4319"
"15/01/2014","286.32","121.53","4320"
"16/01/2014","290.75","123.04","4321"
"17/01/2014","288.66","122.89","4322"
"20/01/2014","285.86","122.21","4323"
"21/01/2014","286.59","121.33","4324"
"22/01/2014","284.89","120.26","4325"
"23/01/2014","287.14","119.64","4326"
"24/01/2014","285.03","118.91","4327"
"27/01/2014","284.22","117.35","4328"
"28/01/2014","284.06","117.04","4329"
"29/01/2014","288.49","118.43","4330"
"30/01/2014","294.7","121.98","4331"
"31/01/2014","303.32","125.44","4332"
"03/02/2014","324.65","133.33","4333"
"04/02/2014","339.41","140.72","4334"
"05/02/2014","351.97","146.66","4335"
"06/02/2014","346.52","145.41","4336"
"07/02/2014","344.69","144.89","4337"
"10/02/2014","341.16","141.74","4338"
"11/02/2014","341.96","142.31","4339"
"12/02/2014","344.38","142.13","4340"
"13/02/2014","338.85","140.83","4341"
"14/02/2014","341.38","143.2","4342"
"17/02/2014","340.42","142.61","4343"
"18/02/2014","369.78","154.53","4344"
"19/02/2014","387.99","162.2","4345"
"20/02/2014","386.19","162.67","4346"
"21/02/2014","388.45","164.87","4347"
"24/02/2014","410.08","174.95","4348"
"25/02/2014","405.46","173.35","4349"
"26/02/2014","404.16","171.69","4350"
"27/02/2014","406.28","174.97","4351"
"28/02/2014","412.67","176.2","4352"
"05/03/2014","447.63","193.11","4353"
"06/03/2014","441.77","190.58","4354"
"07/03/2014","447.24","190.4","4355"
"10/03/2014","472.22","200.77","4356"
"11/03/2014","485.01","205.25","4357"
"12/03/2014","483.97","205.07","4358"
"13/03/2014","485.62","205.33","4359"
"14/03/2014","476.82","202.82","4360"
"17/03/2014","469.91","200.05","4361"
"18/03/2014","464.75","198.52","4362"
"19/03/2014","455.77","193.78","4363"
"20/03/2014","411.42","176.57","4364"
"21/03/2014","387.29","166.65","4365"
"24/03/2014","397.27","171.16","4366"
"25/03/2014","393.57","170.6","4367"
"26/03/2014","393.91","170.53","4368"
"27/03/2014","397.58","175.38","4369"
"28/03/2014","399.4","176.57","4370"
"31/03/2014","396.35","174.84","4371"
"01/04/2014","393.32","173.57","4372"
"02/04/2014","391.08","172.13","4373"
"03/04/2014","392.33","172.23","4374"
